state,Zip,1.0,2.0,3.0,4.0,5.0
TX,77598,0,0,18,10,5
TX,77615,0,1,3,1,0
TX,77619,0,0,3,0,0
TX,77625,0,0,2,1,0
TX,77627,0,0,3,0,0
TX,77629,0,2,0,0,0
TX,77630,0,1,7,0,0
TX,77631,0,0,8,2,1
TX,77632,0,0,1,0,0
TX,77640,0,0,17,24,2
TX,77642,0,0,2,0,0
TX,77651,0,0,3,0,0
TX,77656,0,0,4,2,0
TX,77657,0,0,1,2,1
TX,77662,0,0,1,0,0
TX,77665,0,0,1,0,0
TX,77670,0,0,1,0,0
TX,77701,0,1,0,0,0
TX,77702,0,0,1,0,0
TX,77703,0,0,2,0,0
TX,77704,0,0,0,1,0
TX,77705,0,0,2,3,0
TX,77706,0,0,1,0,0
TX,77707,0,0,3,0,0
TX,77726,0,1,44,34,12
TX,77801,0,0,1,1,0
TX,77802,0,0,3,3,0
TX,77803,1,1,5,2,0
TX,77805,0,0,1,0,0
TX,77808,0,0,13,6,9
TX,77833,0,0,1,1,0
TX,77834,0,0,11,17,7
TX,77836,0,0,0,3,0
TX,77840,0,1,58,64,33
TX,77843,0,0,0,2,30
TX,77845,0,0,3,3,1
TX,77856,0,0,1,0,0
TX,77868,0,0,3,0,0
TX,77879,0,0,0,1,0
TX,77901,0,1,3,0,1
TX,77903,0,1,16,28,3
TX,77905,0,0,1,0,0
TX,77951,0,0,2,0,0
TX,77954,0,0,2,1,1
TX,77963,0,0,0,1,0
TX,77964,0,0,3,0,1
TX,77978,0,0,0,1,0
TX,77979,0,0,0,1,0
TX,77983,0,0,0,1,0
TX,77995,0,0,1,0,0
TX,78002,0,0,1,0,0
TX,78003,0,0,0,0,1
TX,78006,0,0,4,0,0
TX,78009,0,0,1,0,0
TX,78010,0,0,1,0,0
TX,78012,0,0,3,0,0
TX,78015,0,0,4,4,2
TX,78016,0,0,1,0,0
TX,78017,0,0,0,1,0
TX,78019,0,0,1,0,0
TX,78022,0,0,1,0,1
TX,78023,0,0,0,1,1
TX,78026,0,0,10,5,3
TX,78027,0,0,1,0,0
TX,78029,0,0,6,8,5
TX,78040,0,0,13,14,4
TX,78041,0,0,5,1,5
TX,78045,0,0,1,2,0
TX,78059,0,0,2,0,0
TX,78061,0,0,6,3,1
TX,78064,0,1,5,0,0
TX,78070,0,0,1,0,0
TX,78071,0,0,1,4,0
TX,78073,0,0,1,0,0
TX,78074,0,0,1,0,0
TX,78102,0,0,4,6,1
TX,78104,0,0,4,0,0
TX,78108,0,0,2,0,1
TX,78109,0,0,5,0,0
TX,78112,0,0,2,1,0
TX,78113,0,0,1,0,0
TX,78114,0,0,1,0,0
TX,78115,0,0,1,0,0
TX,78116,1,0,0,0,0
TX,78118,0,0,3,0,0
TX,78119,0,0,0,0,1
TX,78130,0,0,4,0,0
TX,78131,0,1,12,5,4
TX,78133,0,0,0,0,1
TX,78140,0,0,0,0,1
TX,78145,0,0,1,0,0
TX,78146,0,0,1,0,0
TX,78147,0,0,2,0,0
TX,78150,0,0,0,3,0
TX,78154,0,0,5,5,1
TX,78155,0,0,2,1,0
TX,78156,0,1,11,13,2
TX,78163,0,0,1,0,0
TX,78164,0,0,2,2,0
TX,78201,0,0,7,5,0
TX,78204,0,0,5,1,1
TX,78205,0,0,10,11,0
TX,78207,0,1,2,0,1
TX,78208,0,0,0,1,0
TX,78210,0,0,1,0,0
TX,78211,0,1,2,0,0
TX,78212,0,0,0,1,0
TX,78213,0,0,1,0,0
TX,78215,0,0,2,0,0
TX,78216,0,1,7,4,0
TX,78217,0,0,8,7,0
TX,78218,0,1,4,0,0
TX,78219,2,0,2,1,0
TX,78220,0,0,1,0,0
TX,78221,0,0,1,0,0
TX,78224,0,0,0,1,0
TX,78227,0,0,6,2,1
TX,78228,0,0,1,0,2
TX,78229,0,0,4,1,8
TX,78232,0,0,18,27,0
TX,78233,0,0,4,7,1
TX,78234,0,0,30,27,29
TX,78235,0,0,4,0,0
TX,78236,0,0,11,15,4
TX,78238,0,0,2,13,0
TX,78239,0,0,0,1,0
TX,78241,0,1,0,0,0
TX,78245,0,0,3,0,0
TX,78249,0,0,0,1,1
TX,78250,0,2,0,0,0
TX,78253,0,0,1,0,0
TX,78254,1,0,3,0,0
TX,78256,0,1,0,0,0
TX,78257,0,1,1,2,0
TX,78258,0,0,0,1,0
TX,78263,0,0,1,0,0
TX,78264,0,0,3,1,0
TX,78284,0,12,627,826,108
TX,78299,0,0,1,0,0
TX,78333,1,0,3,5,0
TX,78335,0,0,0,2,0
TX,78343,0,0,0,1,0
TX,78355,0,0,1,0,0
TX,78359,0,0,2,3,0
TX,78361,0,0,0,2,0
TX,78362,0,2,5,5,0
TX,78363,0,0,9,3,0
TX,78368,0,0,0,0,1
TX,78369,0,0,2,0,0
TX,78373,0,0,1,0,0
TX,78374,0,0,1,1,0
TX,78377,0,0,0,1,0
TX,78380,0,1,8,5,1
TX,78382,0,0,2,3,1
TX,78384,0,0,3,0,0
TX,78387,0,0,0,1,0
TX,78401,0,1,15,5,3
TX,78402,0,0,2,0,0
TX,78403,0,0,1,0,0
TX,78404,0,0,0,0,1
TX,78405,0,0,2,0,0
TX,78408,0,1,1,0,0
TX,78409,0,0,1,0,0
TX,78410,0,0,2,0,0
TX,78411,0,0,1,0,0
TX,78412,0,0,2,0,5
TX,78413,0,0,1,0,0
TX,78415,0,0,1,0,0
TX,78418,0,0,1,0,0
TX,78467,0,2,75,49,8
TX,78501,0,0,16,24,3
TX,78503,0,0,1,0,0
TX,78504,0,0,6,0,0
TX,78516,0,0,1,0,0
TX,78520,0,0,12,14,0
TX,78521,0,0,4,0,1
TX,78523,0,0,1,0,0
TX,78526,0,0,1,1,0
TX,78537,0,1,1,0,1
TX,78539,0,0,3,0,0
TX,78540,0,0,10,13,3
TX,78541,0,0,0,0,1
TX,78542,0,1,3,0,0
TX,78543,0,0,1,0,0
TX,78545,0,1,0,0,0
TX,78550,0,0,3,2,0
TX,78552,0,0,1,0,0
TX,78553,0,0,8,6,1
TX,78557,0,0,1,1,0
TX,78560,0,0,0,1,0
TX,78567,0,0,1,0,0
TX,78570,0,0,0,1,0
TX,78572,0,0,6,0,0
TX,78573,1,1,6,5,2
TX,78576,0,0,1,0,1
TX,78577,0,0,8,3,0
TX,78580,0,0,0,2,0
TX,78582,0,1,9,3,2
TX,78584,0,0,1,0,0
TX,78586,0,0,2,0,0
TX,78589,0,0,1,0,0
TX,78596,0,1,10,6,3
TX,78597,0,0,3,1,0
TX,78602,0,1,4,7,6
TX,78610,0,0,3,0,0
TX,78611,0,1,8,3,1
TX,78612,0,0,1,1,3
TX,78616,0,0,2,0,0
TX,78617,0,0,2,0,0
TX,78620,0,0,1,1,0
TX,78621,0,0,0,1,1
TX,78623,0,0,1,0,0
TX,78624,0,0,4,2,1
TX,78626,0,0,0,1,0
TX,78628,0,0,14,14,2
TX,78629,0,0,2,1,0
TX,78630,0,0,10,12,2
TX,78633,0,0,0,1,0
TX,78634,0,0,1,0,0
TX,78636,0,0,1,1,1
TX,78638,0,0,2,0,0
TX,78639,0,0,3,1,0
TX,78640,0,0,15,16,8
TX,78641,0,0,0,1,0
TX,78642,0,1,1,0,0
TX,78643,0,0,14,3,5
TX,78644,0,0,5,7,1
TX,78645,0,0,0,0,2
TX,78648,0,0,7,4,1
TX,78654,0,0,24,44,6
TX,78657,0,0,0,0,2
TX,78664,0,0,1,1,0
TX,78666,0,0,23,12,9
TX,78681,0,2,1,4,0
TX,78682,0,0,0,1,0
TX,78683,0,0,120,186,35
TX,78691,0,0,9,4,1
TX,78701,0,0,24,28,7
TX,78703,0,0,1,0,0
TX,78704,0,0,3,3,1
TX,78705,0,0,1,0,0
TX,78711,0,0,0,2,0
TX,78723,0,1,1,0,0
TX,78724,0,0,2,0,0
TX,78726,0,0,3,1,0
TX,78727,0,0,2,5,0
TX,78728,0,1,1,0,0
TX,78729,0,0,3,0,0
TX,78730,0,0,1,0,0
TX,78731,0,0,3,1,0
TX,78732,0,0,1,0,0
TX,78733,0,0,0,0,1
TX,78735,0,0,1,0,0
TX,78738,0,0,2,2,1
TX,78744,0,0,0,2,1
TX,78746,0,0,6,2,1
TX,78750,0,0,0,1,0
TX,78751,0,0,1,0,0
TX,78753,0,0,3,2,0
TX,78754,0,0,2,0,0
TX,78758,0,0,3,8,1
TX,78759,0,0,1,3,0
TX,78769,0,9,688,1256,143
TX,78771,0,0,1,0,0
TX,78774,0,0,0,1,0
TX,78799,0,0,0,1,0
TX,78801,0,0,0,2,0
TX,78802,0,0,1,0,0
TX,78834,0,2,3,2,0
TX,78838,0,1,0,0,0
TX,78839,0,0,1,0,0
TX,78840,0,0,7,1,1
TX,78852,0,0,4,1,0
TX,78886,0,0,4,0,0
TX,78941,0,0,2,1,2
TX,78942,0,0,1,1,0
TX,78945,0,0,5,3,2
TX,78957,0,0,5,2,1
TX,78962,0,0,1,0,0
TX,79005,0,0,1,0,0
TX,79008,0,9,17,14,0
TX,79012,0,0,0,1,0
TX,79014,0,1,0,0,0
TX,79015,0,0,1,0,0
TX,79022,0,0,1,0,0
TX,79029,0,0,1,0,0
TX,79035,0,0,0,1,0
TX,79036,0,0,1,0,0
TX,79039,0,0,1,0,0
TX,79044,0,0,1,0,0
TX,79045,0,0,2,0,1
TX,79059,0,0,1,0,0
TX,79066,0,0,4,2,1
TX,79070,0,1,2,2,0
TX,79072,0,0,1,1,2
TX,79081,0,0,0,1,0
TX,79086,0,0,1,3,0
TX,79096,0,0,4,0,0
TX,79101,0,0,1,1,0
TX,79102,0,1,50,31,9
TX,79104,0,0,1,0,0
TX,79106,0,0,4,2,0
TX,79109,0,1,4,1,0
TX,79110,0,0,1,0,0
TX,79118,0,0,1,0,0
TX,79120,1,0,1,0,0
TX,79189,0,0,2,0,0
TX,79252,0,0,1,0,0
TX,79311,0,1,7,0,0
TX,79316,0,0,1,5,0
TX,79323,0,0,3,2,0
TX,79336,0,0,2,0,0
TX,79338,0,0,3,2,1
TX,79339,0,0,1,1,0
TX,79360,0,0,2,0,1
TX,79363,0,0,1,0,0
TX,79401,0,0,3,1,0
TX,79403,0,0,2,0,0
TX,79404,0,0,5,0,0
TX,79408,0,0,2,0,0
TX,79410,0,4,67,31,32
TX,79412,0,0,1,1,1
TX,79413,0,0,1,0,0
TX,79414,0,0,0,1,0
TX,79415,0,0,1,0,0
TX,79416,0,0,1,0,0
TX,79423,0,0,1,1,0
TX,79517,0,0,4,0,0
TX,79545,0,0,3,0,0
TX,79549,0,1,3,3,0
TX,79556,0,0,8,0,0
TX,79601,1,0,2,0,1
TX,79602,0,0,1,1,0
TX,79604,0,0,32,36,7
TX,79605,0,0,1,0,0
TX,79607,0,0,3,0,0
TX,79699,0,0,1,0,0
TX,79701,0,3,27,20,1
TX,79705,0,0,1,0,0
TX,79706,0,0,1,1,0
TX,79710,0,0,2,0,0
TX,79711,0,0,1,0,0
TX,79714,0,0,3,3,1
TX,79718,0,0,1,0,0
TX,79720,0,0,13,4,4
TX,79730,0,0,1,0,0
TX,79733,0,0,1,0,0
TX,79735,0,0,4,2,0
TX,79741,0,1,2,0,0
TX,79745,0,1,0,0,0
TX,79752,0,0,3,0,0
TX,79756,0,0,4,0,0
TX,79761,0,0,1,0,0
TX,79762,0,0,1,0,0
TX,79763,0,0,2,0,0
TX,79764,0,0,1,0,0
TX,79766,0,0,2,0,0
TX,79768,0,6,34,8,3
TX,79772,0,0,2,2,0
TX,79781,0,0,1,0,0
TX,79831,0,0,3,4,1
TX,79843,0,0,1,0,0
TX,79845,0,0,1,0,0
TX,79901,0,0,0,1,0
TX,79902,0,2,3,1,1
TX,79903,0,0,1,0,0
TX,79905,0,0,2,1,0
TX,79906,1,0,3,1,0
TX,79912,0,0,3,1,0
TX,79916,0,0,37,8,5
TX,79918,0,0,0,1,0
TX,79924,0,1,0,0,0
TX,79925,0,1,3,1,0
TX,79927,0,0,1,0,0
TX,79928,0,0,1,0,0
TX,79930,0,0,1,0,0
TX,79932,0,1,0,0,0
TX,79935,0,0,2,0,0
TX,79936,0,0,1,2,0
TX,79940,0,1,108,103,66
TX,79968,0,0,1,0,1
UT,84664,0,0,1,0,0
UT,84003,0,2,20,115,5
UT,84004,0,1,0,0,0
UT,84005,0,0,10,15,1
UT,84008,0,1,0,0,0
UT,84009,0,0,0,1,0
UT,84010,0,3,5,5,0
UT,84010-0803,1,0,0,0,0
UT,84011,0,0,8,7,1
UT,84014,0,0,2,3,0
UT,84014-4210,0,0,1,0,0
UT,84015,0,0,6,4,1
UT,84015-5104,0,0,1,0,0
UT,84016,0,0,1,1,0
UT,84020,0,2,21,35,2
UT,84020-0979,0,0,1,0,0
UT,84021,0,0,1,0,0
UT,84022,0,0,6,8,0
UT,84025,0,1,2,6,0
UT,84025-5234,0,0,0,1,0
UT,84025-5255,0,0,1,0,0
UT,84026,0,0,2,2,0
UT,84029,0,0,8,0,0
UT,84032,0,0,4,9,1
UT,84032-2120,0,0,1,2,0
UT,84035,0,0,0,1,0
UT,84037,0,1,4,3,0
UT,84040,0,1,18,16,6
UT,84041,0,1,11,3,1
UT,84042,0,0,7,4,0
UT,84043,0,1,65,89,2
UT,84043-3534,0,0,2,0,0
UT,84044,0,0,5,5,0
UT,84045,0,0,3,0,0
UT,84047,0,1,17,20,4
UT,84047-7102,0,0,0,2,0
UT,84050,0,0,1,0,0
UT,84054,0,1,13,2,0
UT,84054-4212,0,0,0,2,1
UT,84054-4273,0,1,0,0,0
UT,84054-4275,0,0,4,0,0
UT,84056,0,1,21,29,0
UT,84057,0,8,66,30,4
UT,84058,0,3,14,15,11
UT,84060,0,0,7,0,0
UT,84062,0,0,7,3,0
UT,84065,0,1,18,24,2
UT,84066,0,1,6,2,0
UT,84066-6233,0,0,2,8,0
UT,84067,0,4,7,0,0
UT,84068,0,1,11,5,1
UT,84070,0,0,12,5,0
UT,84074,0,1,25,12,4
UT,84074-4813,0,0,1,0,0
UT,84075,0,0,2,2,0
UT,84078,1,3,6,5,2
UT,84078-8190,0,0,0,1,0
UT,84081,0,0,45,72,7
UT,84084,0,2,31,56,7
UT,84084-4780,0,0,1,0,0
UT,84087-7192,0,0,1,0,0
UT,84088,1,1,11,1,0
UT,84088-8460,0,0,2,0,0
UT,84089,0,0,17,16,0
UT,84090,0,0,27,62,4
UT,84093,0,0,1,0,0
UT,84095,0,2,21,18,1
UT,84096,0,0,1,0,0
UT,84097,0,0,12,0,0
UT,84097-7274,0,0,0,3,0
UT,84098,0,0,7,1,0
UT,84101,1,1,62,16,3
UT,84101-1101,0,1,0,0,0
UT,84102,0,0,9,16,0
UT,84103,0,0,2,2,0
UT,84104,0,0,35,8,0
UT,84105,0,1,4,1,0
UT,84106,0,6,17,6,3
UT,84107,0,1,52,52,9
UT,84107-7690,0,1,0,0,0
UT,84108,0,0,15,50,34
UT,84109,0,1,2,0,0
UT,84109-9427,0,1,0,0,0
UT,84110,0,0,1,0,0
UT,84111,0,5,37,18,1
UT,84112,0,0,2,3,1
UT,84114,0,0,7,7,6
UT,84114-4546,0,0,1,0,0
UT,84115,0,6,17,7,0
UT,84116,0,0,17,10,3
UT,84116-6292,0,1,4,3,0
UT,84117,0,0,7,2,0
UT,84118,0,3,23,22,4
UT,84119,0,12,28,8,0
UT,84119-9202,0,0,1,0,0
UT,84120,0,0,12,11,1
UT,84120-0569,0,0,0,1,0
UT,84121,0,0,6,8,1
UT,84121-1111,0,0,1,0,0
UT,84123,0,0,41,17,0
UT,84123-3136,0,0,1,0,0
UT,84123-3536,0,0,1,0,0
UT,84124,0,0,3,0,0
UT,84128,0,1,1,0,0
UT,84129,0,0,6,4,1
UT,84130,0,0,0,1,0
UT,84132,0,0,46,53,14
UT,84133,0,0,1,1,0
UT,84141,0,0,1,1,0
UT,84143,0,0,1,0,0
UT,84157,0,0,0,5,0
UT,84165,0,4,400,523,74
UT,84184,0,0,2,0,0
UT,84201,0,0,12,15,0
UT,84302,0,1,3,5,0
UT,84302-2212,0,1,0,0,0
UT,84307,0,1,6,9,0
UT,84310,0,0,1,0,0
UT,84317,0,0,1,0,0
UT,84318,0,0,1,0,0
UT,84319,0,0,2,0,0
UT,84321,0,2,51,45,6
UT,84321-1625,0,0,1,0,0
UT,84323-3544,0,0,0,1,0
UT,84325-5970,0,0,1,0,0
UT,84332,0,0,1,0,0
UT,84333,0,1,6,1,0
UT,84335,0,0,1,0,0
UT,84335-5974,0,0,1,0,0
UT,84337,0,11,32,1,0
UT,84339-9955,0,0,1,0,0
UT,84341,0,0,5,4,0
UT,84341-1170,0,0,1,0,0
UT,84341-1680,0,0,1,0,0
UT,84401,0,5,19,4,0
UT,84401-1153,0,0,1,0,0
UT,84401-1310,0,0,1,1,0
UT,84401-1313,0,1,0,0,0
UT,84401-1328,0,0,1,0,0
UT,84403,0,1,0,2,0
UT,84404,0,2,28,20,1
UT,84404-4134,0,0,0,1,0
UT,84404-4643,0,0,1,0,0
UT,84405,0,0,5,4,0
UT,84405-5483,0,0,1,0,0
UT,84408,0,0,3,3,4
UT,84409,0,0,1,0,0
UT,84414,0,0,0,1,0
UT,84414-4112,0,0,1,0,0
UT,84415,0,2,107,228,9
UT,84501,0,0,7,1,3
UT,84511,0,0,1,1,0
UT,84511-1078,0,0,1,0,0
UT,84513,0,0,1,0,0
UT,84530,0,0,0,1,0
UT,84532,0,0,8,7,0
UT,84532-2243,0,0,1,0,0
UT,84535,0,0,0,1,0
UT,84539,0,0,1,0,0
UT,84601,0,1,6,7,2
UT,84602,0,0,5,9,0
UT,84603,0,0,1,0,0
UT,84604,0,0,14,10,0
UT,84605,0,0,28,26,1
UT,84606,0,1,7,1,0
UT,84606-6310,0,0,0,2,0
UT,84624,0,0,1,1,0
UT,84627,0,0,2,2,1
UT,84628,0,0,1,0,0
UT,84631,0,0,1,2,0
UT,84645,0,0,1,0,0
UT,84647,0,0,0,1,0
UT,84648,0,1,5,5,0
UT,84651,0,1,3,12,0
UT,84651-1390,0,0,1,0,0
UT,84654,0,0,4,0,0
UT,84655,0,1,0,0,0
UT,84660,1,1,19,2,1
UT,84660-0566,0,0,1,0,0
UT,84663,0,5,19,7,1
UT,84701,0,1,2,6,1
UT,84701-1267,0,1,0,0,0
UT,84713,0,0,2,0,0
UT,84719,0,0,1,0,0
UT,84720,0,0,12,6,6
UT,84720-0373,0,0,1,0,0
UT,84720-0490,0,0,2,0,0
UT,84720-0593,0,1,0,0,0
UT,84721,0,2,2,1,0
UT,84725,0,0,1,0,0
UT,84737,0,0,1,1,0
UT,84738,0,0,4,3,0
UT,84741,0,0,2,0,2
UT,84746,0,1,0,0,0
UT,84751,0,0,1,2,0
UT,84753,0,0,0,1,0
UT,84759,0,0,1,0,0
UT,84767,0,0,2,1,0
UT,84770,0,1,17,2,3
UT,84790,0,0,8,2,2
UT,84791,0,0,22,18,10
UT,87124,0,0,0,1,0
UT,89883,0,0,1,0,0
VA,20105,0,0,1,0,0
VA,20109,0,0,2,2,0
VA,20110,0,0,28,43,7
VA,20113,0,0,1,0,0
VA,20116,0,0,2,8,0
VA,20120,0,0,5,8,0
VA,20124,0,0,0,1,1
VA,20135,0,0,1,20,0
VA,20136,0,0,1,0,0
VA,20147,0,0,49,144,2
VA,20148,0,0,1,0,0
VA,20151,0,0,103,316,12
VA,20151-4233,0,0,0,4,0
VA,20152,0,0,1,0,0
VA,20156,0,0,2,6,1
VA,20163,0,0,0,1,0
VA,20166,0,0,1,2,0
VA,20167,0,0,21,81,2
VA,20168,0,0,1,2,1
VA,20170,0,0,1,4,0
VA,20171,0,0,1,0,0
VA,20172,0,0,137,432,5
VA,20175,0,0,0,1,0
VA,20176,0,0,1,0,0
VA,20178,0,0,7,8,1
VA,20188,0,0,10,13,0
VA,20189,0,0,37,136,2
VA,20190,0,0,172,425,10
VA,20191,0,0,5,20,0
VA,20196,0,0,0,1,0
VA,22002,0,0,0,1,0
VA,22009,0,0,4,2,0
VA,22025,0,0,6,3,0
VA,22027,0,0,1,0,0
VA,22030,0,2,162,255,21
VA,22033,0,0,0,4,0
VA,22040,0,0,62,94,17
VA,22042,0,0,3,1,0
VA,22043,0,0,1,0,0
VA,22044,0,0,1,0,0
VA,22046,0,0,1,0,0
VA,22060,0,0,66,114,17
VA,22066,0,0,0,1,0
VA,22079,0,0,1,1,0
VA,22081,0,0,3,2,0
VA,22101,0,0,1,0,0
VA,22102,0,0,0,2,0
VA,22103,0,1,8,0,0
VA,22106,0,0,228,538,26
VA,22109,0,0,2,0,0
VA,22116,0,0,13,26,0
VA,22122,0,0,2,13,1
VA,22124,0,0,5,6,0
VA,22134,0,0,46,112,10
VA,22150,0,0,0,9,0
VA,22151,0,0,99,213,30
VA,22152,0,0,1,0,0
VA,22153,0,0,1,0,0
VA,22180,0,1,72,200,4
VA,22182,0,0,13,13,0
VA,22191,0,0,8,15,9
VA,22192,0,0,0,3,2
VA,22199,0,0,11,19,2
VA,22201,0,0,2,3,0
VA,22202,0,0,11,15,0
VA,22203,0,0,0,1,0
VA,22204,0,1,248,592,64
VA,22205,0,0,0,0,1
VA,22209,0,0,6,39,4
VA,22211,0,0,2,2,1
VA,22302,0,1,4,4,0
VA,22303,0,0,119,297,41
VA,22304,0,1,1,1,0
VA,22312,0,0,1,0,0
VA,22314,0,0,0,3,2
VA,22315,0,0,1,0,0
VA,22401,0,0,28,20,22
VA,22406,0,0,1,0,0
VA,22408,0,0,1,0,0
VA,22427,0,0,6,1,0
VA,22435,0,0,1,0,0
VA,22448,0,0,18,61,2
VA,22471-0670,0,0,0,1,0
VA,22485,0,0,50,67,0
VA,22511,0,0,1,0,0
VA,22546,0,0,1,0,0
VA,22553,0,0,0,0,1
VA,22554,0,0,19,48,4
VA,22560,0,0,0,0,1
VA,22572,0,0,0,1,0
VA,22578,0,0,1,0,0
VA,22601,0,1,2,1,0
VA,22601-9999,0,0,0,0,1
VA,22602,0,0,1,0,0
VA,22603,0,0,1,0,0
VA,22604,0,0,16,20,8
VA,22611,0,0,3,4,0
VA,22630,0,0,5,2,3
VA,22641,0,0,1,0,0
VA,22645,0,0,3,2,0
VA,22655,0,0,0,0,2
VA,22664,0,0,0,1,3
VA,22701,0,1,5,9,0
VA,22729,0,0,3,3,1
VA,22747,0,0,3,1,0
VA,22801,0,0,0,2,0
VA,22802,0,0,0,1,0
VA,22803,0,0,47,19,2
VA,22807,0,0,0,0,7
VA,22810,0,0,3,0,0
VA,22812,0,0,4,2,2
VA,22815,0,0,0,1,0
VA,22821,0,0,1,1,0
VA,22824,0,0,0,2,0
VA,22827,0,1,4,5,1
VA,22841,0,2,9,0,0
VA,22844,0,0,2,0,0
VA,22847,0,0,2,0,0
VA,22851,0,0,4,0,0
VA,22853,0,0,2,0,0
VA,22902,0,0,1,0,0
VA,22903,0,0,2,0,0
VA,22905,1,0,83,122,51
VA,22939,0,1,0,2,4
VA,22942,0,5,3,0,0
VA,22947,0,0,1,0,0
VA,22960,0,0,4,3,2
VA,22980,0,1,4,0,0
VA,23001,0,0,1,0,0
VA,23005,0,0,12,1,1
VA,23009,0,0,2,0,0
VA,23055,0,0,0,0,1
VA,23060,0,1,22,34,2
VA,23061,0,0,2,0,0
VA,23063,0,0,3,1,0
VA,23069,0,0,1,0,0
VA,23075,0,0,1,0,0
VA,23083,0,0,4,0,0
VA,23086,0,0,1,0,0
VA,23093,0,0,1,0,0
VA,23109,0,0,0,1,0
VA,23112,0,0,2,0,0
VA,23114,0,0,15,7,1
VA,23116,0,0,11,13,1
VA,23117,0,0,1,2,0
VA,23120,0,0,1,1,0
VA,23124,0,0,3,1,2
VA,23125,0,0,1,0,0
VA,23138,0,0,1,0,0
VA,23139,0,0,3,2,1
VA,23146,0,0,0,3,0
VA,23149,0,0,0,1,0
VA,23150,0,0,9,0,0
VA,23168,0,0,3,2,0
VA,23168-9027,0,0,1,0,0
VA,23173,0,0,1,0,0
VA,23181,0,0,3,0,0
VA,23185,0,0,9,6,2
VA,23187,0,0,22,24,5
VA,23188,0,0,2,0,0
VA,23219,0,0,1,0,0
VA,23220,0,0,1,0,0
VA,23225,0,0,1,1,0
VA,23227,0,0,1,1,0
VA,23229,0,0,4,2,3
VA,23230,0,0,2,4,1
VA,23234,0,0,2,0,0
VA,23235,0,0,0,1,1
VA,23250,0,0,0,2,0
VA,23261,0,2,365,487,100
VA,23301,0,0,8,1,0
VA,23314,0,0,1,0,0
VA,23320,0,0,2,2,0
VA,23322,0,0,2,0,0
VA,23323,0,6,92,81,8
VA,23337,0,0,22,197,0
VA,23397,0,0,1,0,0
VA,23413,0,0,0,1,0
VA,23418,0,0,1,0,0
VA,23431,0,0,2,2,0
VA,23434,0,0,21,54,6
VA,23435-2697,0,0,1,0,0
VA,23442,0,0,3,0,0
VA,23450,0,0,2,0,0
VA,23451,0,0,2,0,0
VA,23452,0,1,125,109,18
VA,23459,0,0,0,1,0
VA,23462,0,0,4,0,0
VA,23487,0,0,0,2,1
VA,23501,0,0,1,0,0
VA,23502,0,0,3,0,1
VA,23504,0,0,0,1,0
VA,23509,0,3,144,211,25
VA,23518,0,0,1,0,0
VA,23523,0,0,4,1,0
VA,23602,0,0,1,0,0
VA,23603,0,0,0,2,1
VA,23604,0,0,12,7,5
VA,23605,0,0,0,1,0
VA,23606,0,11,116,79,9
VA,23607,0,0,3,2,0
VA,23661,0,0,1,1,1
VA,23665,0,0,10,14,0
VA,23666,0,0,1,0,0
VA,23669,0,2,48,71,12
VA,23690,0,0,1,0,0
VA,23692,0,0,4,3,0
VA,23693,0,0,1,0,0
VA,23701,0,0,2,1,0
VA,23707,0,4,30,23,4
VA,23708,0,0,1,1,1
VA,23801,0,0,14,83,4
VA,23803,0,0,31,58,1
VA,23824,0,0,3,2,0
VA,23832,0,0,1,0,0
VA,23834,0,1,17,11,1
VA,23836,0,0,4,9,1
VA,23837,0,0,2,0,0
VA,23838,0,0,5,6,2
VA,23841,0,0,1,0,0
VA,23842,0,0,1,5,0
VA,23847,0,0,7,3,0
VA,23851,0,0,5,5,2
VA,23860,0,0,9,11,0
VA,23866,0,0,1,0,0
VA,23867,0,0,3,0,0
VA,23868,0,0,0,0,3
VA,23875,0,0,2,3,0
VA,23881,0,0,1,0,0
VA,23883,0,0,1,0,0
VA,23885,0,0,5,0,4
VA,23901,0,0,2,0,0
VA,23917,0,0,7,0,0
VA,23919,0,1,0,0,0
VA,23921,0,0,4,3,0
VA,23927,0,0,2,1,1
VA,23955,0,1,3,3,1
VA,23970,0,1,0,1,1
VA,24011,0,0,1,0,0
VA,24016,0,0,0,1,0
VA,24027,0,0,81,129,39
VA,24060,0,0,2,2,0
VA,24063,0,0,7,24,0
VA,24064,0,0,1,0,0
VA,24066,0,0,0,1,0
VA,24073,0,0,11,14,6
VA,24078,0,0,0,0,1
VA,24083,0,0,2,0,0
VA,24084,0,0,14,23,0
VA,24091,0,0,0,0,1
VA,24104,0,0,1,0,0
VA,24115,0,0,6,3,1
VA,24124-0011,0,0,1,0,0
VA,24128,0,0,0,1,0
VA,24134,0,0,3,4,0
VA,24141,0,5,28,130,2
VA,24148,0,0,1,0,0
VA,24151,0,0,3,2,0
VA,24153,0,0,7,16,4
VA,24171,0,0,1,0,0
VA,24175,0,0,2,0,0
VA,24179,0,0,0,0,1
VA,24201,0,0,1,3,2
VA,24210,0,0,2,0,1
VA,24219,0,0,0,0,1
VA,24225,0,0,0,1,0
VA,24266,0,0,5,1,0
VA,24273,0,0,0,1,1
VA,24283,0,0,0,1,0
VA,24293,0,0,3,2,2
VA,24301,0,0,2,2,0
VA,24311,0,0,1,2,0
VA,24314,0,0,1,0,0
VA,24319,0,0,0,1,0
VA,24333,0,0,3,4,2
VA,24340,0,0,2,0,0
VA,24343,0,0,1,0,0
VA,24348,0,0,2,0,1
